date,away,home,pred_winner,fav_win_prob,total_pick_long,total_pick_short,total_val,total_confidence,under_conf,under_100_ret,under_pct_ret,over_conf,over_100_ret,over_pct_ret,runline_pick_long,runline_pick_short,runline_val,runline_confidence,away_rl_conf,away_rl_100_ret,away_rl_pct_ret,home_rl_conf,home_rl_100_ret,home_rl_pct_ret,ml_pick_long,ml_pick_short,ml_val,moneyline_confidence,away_ml_conf,away_ml_100,away_ml_pct_ret,home_ml_conf,home_ml_100_ret,home_ml_pct_ret,game,pred_away_runs,pred_away_hits,pred_away_errors,pred_away_at_bats,pred_away_homeruns,pred_away_walks,pred_away_strikeouts,pred_home_runs,pred_home_hits,pred_home_errors,pred_home_at_bats,pred_home_homeruns,pred_home_walks,pred_home_strikeouts
2020-08-14,TB,TOR,TB,54.7%,Under 11.0 (-114),Under,11.0,4,62.03%,$127.00,27.00%,29.64%,$62.80,-37.20%,TOR +1.5 (-126),Home,1.5,1,43.13%,$89.70,-10.30%,56.87%,$102.00,2.00%,No Pick,No Pick,,No Pick,54.71%,$96.20,-3.80%,45.29%,$97.80,-2.20%,1,4.94,8.91,0.6,34.78,1.2,3.34,7.25,4.29,8.45,0.64,33.21,0.99,2.9,7.4
2020-08-14,BOS,NYY,NYY,65.5%,Over 8.5 (-120),Over,8.5,2,39.29%,$77.80,-22.20%,60.71%,$111.30,11.30%,BOS +1.5 (+134),Away,1.5,2,51.47%,$120.40,20.40%,48.53%,$79.20,-20.80%,BOS +270,Away,,2,34.50%,$127.60,27.60%,65.50%,$86.00,-14.00%,1,4.25,8.25,0.72,34.63,1.07,2.8,8.95,5.52,9.18,0.54,33.41,1.13,3.88,6.89
2020-08-14,NYM,PHI,NYM,51.9%,Over 10.0 (-118),Over,10.0,1,41.33%,$87.40,-12.60%,51.41%,$102.40,2.40%,NYM +1.5 (-180),Away,1.5,2,69.24%,$107.70,7.70%,30.76%,$77.50,-22.50%,NYM +114,Away,,1,51.86%,$111.00,11.00%,48.14%,$85.20,-14.80%,1,5.58,9.95,0.64,36.06,1.49,3.23,6.61,5.2,9.5,0.62,34.28,1.17,3.06,6.46
2020-08-14,PIT,CIN,CIN,69.5%,Over 8.5 (-102),Over,8.5,2,44.49%,$81.60,-18.40%,55.51%,$109.90,9.90%,CIN -1.5 (+100),Home,-1.5,1,47.12%,$87.10,-12.90%,52.88%,$105.80,5.80%,CIN -198,Home,,1,30.48%,$82.30,-17.70%,69.52%,$104.60,4.60%,1,3.73,7.7,0.63,33.98,0.74,2.75,9.41,5.44,8.85,0.58,33.0,1.16,3.56,6.79
2020-08-14,ATL,MIA,MIA,54.5%,Under 9.0 (-115),Under,9.0,1,48.82%,$102.40,2.40%,40.28%,$88.30,-11.70%,MIA +1.5 (-196),Home,1.5,1,33.71%,$89.00,-11.00%,66.29%,$100.10,0.10%,MIA -110,Home,,1,45.50%,$89.20,-10.80%,54.50%,$104.10,4.10%,1,4.24,8.71,0.62,34.72,1.06,3.08,7.37,4.44,8.46,0.59,32.92,1.08,3.73,6.62
2020-08-14,CLE,DET,CLE,59.1%,No Pick,No Pick,,No Pick,48.42%,$96.80,-3.20%,51.58%,$93.90,-6.10%,DET +1.5 (+120),Home,1.5,2,47.80%,$81.50,-18.50%,52.20%,$114.80,14.80%,DET +176,Home,,1,59.07%,$87.90,-12.10%,40.93%,$113.00,13.00%,1,4.89,9.62,0.65,35.59,1.05,3.18,6.18,3.83,8.4,0.72,33.55,0.84,2.72,7.66
2020-08-14,WSH,BAL,WSH,53.2%,Under 9.0 (-110),Under,9.0,4,60.13%,$127.50,27.50%,29.90%,$63.40,-36.60%,BAL +1.5 (-108),Home,1.5,2,41.49%,$79.90,-20.10%,58.51%,$112.70,12.70%,BAL +148,Home,,2,53.16%,$84.40,-15.60%,46.84%,$116.20,16.20%,1,3.95,7.51,0.47,27.92,1.0,2.22,5.48,3.44,6.76,0.45,26.14,0.69,2.22,5.43
2020-08-14,MIL,CHC,CHC,58.9%,Over 8.0 (-114),Over,8.0,1,39.45%,$83.40,-16.60%,52.47%,$107.20,7.20%,CHC +1.5 (-146),Home,1.5,3,29.56%,$66.20,-33.80%,70.44%,$118.70,18.70%,CHC +114,Home,,3,41.06%,$72.60,-27.40%,58.94%,$126.10,26.10%,1,4.1,8.52,0.59,34.51,0.89,2.91,7.9,4.73,8.53,0.6,33.05,1.02,3.09,7.79
2020-08-14,TEX,COL,TEX,61.9%,Under 12.5 (-102),Under,12.5,1,50.59%,$100.20,0.20%,49.41%,$90.60,-9.40%,TEX -1.5 (+104),Away,-1.5,1,50.90%,$103.80,3.80%,49.10%,$89.30,-10.70%,TEX -126,Away,,2,61.93%,$111.10,11.10%,38.07%,$79.90,-20.10%,1,6.88,9.64,0.56,35.56,1.26,3.34,6.95,5.53,8.27,0.59,33.22,0.82,3.39,7.93
2020-08-14,SEA,HOU,HOU,70.3%,Over 8.5 (-114),Over,8.5,1,42.81%,$83.20,-16.80%,57.19%,$107.40,7.40%,HOU -1.5 (-112),Home,-1.5,1,46.29%,$90.80,-9.20%,53.71%,$101.70,1.70%,HOU -230,Home,,1,29.71%,$88.50,-11.50%,70.29%,$100.80,0.80%,1,3.79,8.03,0.63,34.18,0.75,2.85,8.22,5.57,9.16,0.5,33.26,1.33,3.84,6.44
2020-08-14,SD,ARI,SD,62.0%,Over 9.0 (-115),Over,9.0,1,39.02%,$85.50,-14.50%,50.13%,$105.10,5.10%,SD -1.5 (+108),Away,-1.5,1,51.02%,$106.10,6.10%,48.98%,$87.90,-12.10%,SD -150,Away,,1,62.03%,$103.40,3.40%,37.97%,$87.30,-12.70%,1,5.58,9.26,0.61,35.43,1.3,2.99,7.34,4.23,8.01,0.57,33.23,0.88,2.86,8.18
2020-08-14,LAD,LAA,LAD,59.2%,No Pick,No Pick,,No Pick,43.33%,$98.30,-1.70%,45.69%,$92.70,-7.30%,LAA +1.5 (+100),Home,1.5,1,47.99%,$88.70,-11.30%,52.01%,$104.00,4.00%,LAA +148,Home,,1,59.24%,$94.10,-5.90%,40.76%,$101.10,1.10%,1,5.19,9.38,0.6,35.4,1.25,3.7,7.59,4.11,8.24,0.64,33.31,1.19,2.65,7.69
2020-08-14,OAK,SF,OAK,60.8%,No Pick,No Pick,,No Pick,51.21%,$99.50,-0.50%,48.79%,$91.60,-8.40%,SF +1.5 (+104),Home,1.5,1,49.71%,$90.50,-9.50%,50.29%,$102.60,2.60%,SF +176,Home,,1,60.83%,$90.50,-9.50%,39.17%,$108.10,8.10%,1,4.82,9.39,0.62,35.49,1.29,3.71,6.84,3.59,8.14,0.67,33.17,0.79,2.97,7.45
2020-08-15,STL,CHW,STL,50.5%,Under 7.0 (+108),Under,7.0,1,44.97%,$106.30,6.30%,43.05%,$86.00,-14.00%,STL +1.5 (+155),Away,1.5,5,67.95%,$173.30,73.30%,32.05%,$78.50,-21.50%,STL +148,Away,,2,50.48%,$125.20,25.20%,49.52%,$80.90,-19.10%,1,3.54,6.65,0.49,26.98,0.85,2.61,6.59,3.29,6.49,0.49,25.64,0.73,2.37,5.54
2020-08-15,KC,MIN,MIN,59.4%,Under 8.0 (-115),Under,8.0,2,54.11%,$110.00,10.00%,37.89%,$80.40,-19.60%,KC +1.5 (-116),Away,1.5,1,57.98%,$108.00,8.00%,42.02%,$83.20,-16.80%,KC +166,Away,,1,40.57%,$107.90,7.90%,59.43%,$90.10,-9.90%,1,3.24,6.51,0.45,26.79,0.76,2.19,6.33,3.91,6.96,0.41,25.89,0.94,2.38,5.73
2020-08-15,MIL,CHC,CHC,58.3%,Under 9.5 (-118),Under,9.5,1,56.35%,$104.10,4.10%,43.65%,$85.60,-14.40%,CHC +1.5 (-164),Home,1.5,3,30.13%,$71.70,-28.30%,69.87%,$112.50,12.50%,CHC -104,Home,,2,41.68%,$79.60,-20.40%,58.32%,$114.40,14.40%,1,4.25,8.36,0.58,34.49,0.93,3.14,8.0,4.82,8.51,0.56,32.93,0.9,3.37,7.26
2020-08-15,STL,CHW,STL,51.2%,Under 7.5 (-110),Under,7.5,1,53.72%,$102.60,2.60%,46.28%,$88.40,-11.60%,CHW -1.5 (+1500),Home,-1.5,3,68.64%,$111.50,11.50%,31.36%,$501.70,401.70%,STL +140,Away,,2,51.22%,$122.90,22.90%,48.78%,$80.30,-19.70%,1,3.76,7.0,0.46,27.17,0.84,2.58,5.93,3.44,6.47,0.5,25.6,0.82,2.41,5.55
2020-08-15,KC,MIN,MIN,60.3%,Under 7.5 (-110),Under,7.5,1,52.56%,$100.30,0.30%,47.44%,$90.60,-9.40%,No Pick,No Pick,,No Pick,57.07%,$97.30,-2.70%,42.93%,$94.40,-5.60%,KC +164,Away,,1,39.71%,$104.80,4.80%,60.29%,$92.00,-8.00%,1,3.29,6.69,0.47,26.88,0.67,2.24,6.05,4.04,6.88,0.5,25.8,0.95,2.71,5.48
2020-08-15,NYM,PHI,PHI,55.3%,Over 9.0 (-105),Over,9.0,1,39.78%,$83.50,-16.50%,49.33%,$108.10,8.10%,NYM +1.5 (-126),Away,1.5,2,62.23%,$111.60,11.60%,37.77%,$78.60,-21.40%,NYM +150,Away,,1,44.67%,$111.70,11.70%,55.33%,$87.10,-12.90%,1,4.71,8.96,0.64,35.31,1.2,3.03,8.46,5.0,9.18,0.57,34.01,1.25,2.81,7.06
2020-08-15,CLE,DET,CLE,62.0%,Over 7.5 (+100),Over,7.5,2,43.91%,$79.90,-20.10%,56.09%,$112.20,12.20%,No Pick,No Pick,,No Pick,51.00%,$98.20,-1.80%,49.00%,$94.40,-5.60%,No Pick,No Pick,,No Pick,62.01%,$95.70,-4.30%,37.99%,$98.00,-2.00%,1,4.83,9.36,0.54,35.3,1.04,3.43,7.38,3.48,7.84,0.65,33.05,0.79,2.37,8.48
2020-08-15,ATL,MIA,ATL,56.3%,No Pick,No Pick,,No Pick,47.58%,$91.60,-8.40%,52.42%,$99.20,-0.80%,MIA +1.5 (+116),Home,1.5,2,44.83%,$77.80,-22.20%,55.17%,$119.20,19.20%,MIA +174,Home,,2,56.31%,$84.50,-15.50%,43.69%,$119.70,19.70%,1,4.81,9.12,0.59,35.14,1.29,3.43,7.15,4.01,8.72,0.64,33.57,0.92,2.81,7.3
2020-08-15,OAK,SF,OAK,51.8%,Under 8.5 (-106),Under,8.5,2,57.51%,$111.80,11.80%,42.49%,$79.80,-20.20%,No Pick,No Pick,,No Pick,40.04%,$95.30,-4.70%,59.96%,$96.50,-3.50%,No Pick,No Pick,,No Pick,51.78%,$97.20,-2.80%,48.22%,$96.40,-3.60%,1,4.03,8.75,0.54,35.02,1.08,2.87,7.47,3.66,8.02,0.56,33.01,0.95,2.7,6.62
2020-08-15,BOS,NYY,NYY,68.9%,Over 9.0 (-115),Over,9.0,2,35.34%,$77.20,-22.80%,54.06%,$113.10,13.10%,NYY -1.5 (+122),Home,-1.5,2,47.81%,$81.00,-19.00%,52.19%,$115.90,15.90%,NYY -152,Home,,3,31.12%,$72.20,-27.80%,68.88%,$114.20,14.20%,1,4.31,8.32,0.71,34.65,1.19,2.85,8.74,5.94,9.61,0.55,33.81,1.45,3.64,6.95
2020-08-15,SEA,HOU,HOU,61.3%,No Pick,No Pick,,No Pick,48.12%,$97.10,-2.90%,44.55%,$93.90,-6.10%,SEA +1.5 (+112),Away,1.5,2,55.99%,$118.70,18.70%,44.01%,$77.40,-22.60%,SEA +200,Away,,1,38.69%,$116.10,16.10%,61.31%,$87.40,-12.60%,1,4.57,8.5,0.63,34.46,1.15,2.93,7.53,5.43,9.2,0.51,33.62,1.35,3.29,6.31
2020-08-15,WSH,BAL,WSH,55.6%,Over 9.0 (-115),Over,9.0,1,38.64%,$84.60,-15.40%,50.54%,$106.00,6.00%,BAL +1.5 (-108),Home,1.5,1,44.02%,$84.80,-15.20%,55.98%,$107.80,7.80%,BAL +146,Home,,1,55.55%,$88.60,-11.40%,44.45%,$109.30,9.30%,1,5.29,9.53,0.62,35.63,1.48,3.24,7.06,4.56,8.9,0.58,33.68,0.93,2.84,7.56
2020-08-15,TEX,COL,COL,55.6%,No Pick,No Pick,,No Pick,49.47%,$91.40,-8.60%,50.53%,$99.10,-0.90%,TEX +1.5 (-118),Away,1.5,2,61.99%,$114.50,14.50%,38.01%,$76.00,-24.00%,TEX +152,Away,,1,44.43%,$112.00,12.00%,55.57%,$87.10,-12.90%,1,5.71,9.15,0.64,35.25,0.94,2.72,7.35,6.02,8.88,0.63,33.3,0.89,3.17,6.42
2020-08-15,SD,ARI,ARI,50.2%,No Pick,No Pick,,No Pick,43.35%,$92.60,-7.40%,49.34%,$97.60,-2.40%,ARI +1.5 (-162),Home,1.5,1,37.96%,$89.60,-10.40%,62.04%,$100.30,0.30%,No Pick,No Pick,,No Pick,49.76%,$94.20,-5.80%,50.24%,$99.50,-0.50%,1,5.37,9.01,0.68,35.12,1.29,3.0,7.51,5.18,8.73,0.6,33.58,1.02,2.84,6.81
2020-08-15,LAD,LAA,LAD,54.1%,Under 9.5 (-120),Under,9.5,2,60.56%,$111.00,11.00%,39.44%,$78.10,-21.90%,LAA +1.5 (-126),Home,1.5,1,42.47%,$88.30,-11.70%,57.53%,$103.20,3.20%,LAA +128,Home,,1,54.10%,$90.60,-9.40%,45.90%,$104.70,4.70%,1,4.59,8.8,0.51,34.92,1.22,3.32,8.09,3.99,7.98,0.58,32.91,1.03,2.95,7.75
2020-08-16,WSH,BAL,WSH,58.0%,Over 8.0 (+100),Over,8.0,3,35.25%,$69.60,-30.40%,56.92%,$123.50,23.50%,BAL +1.5 (-106),Home,1.5,1,46.67%,$89.10,-10.90%,53.33%,$103.70,3.70%,BAL +154,Home,,1,58.01%,$90.60,-9.40%,41.99%,$106.60,6.60%,1,5.15,9.54,0.59,35.72,1.33,2.98,6.65,4.18,8.29,0.58,33.3,0.79,3.25,8.14
2020-08-16,NYM,PHI,PHI,51.2%,Over 9.0 (+100),Over,9.0,2,39.13%,$79.90,-20.10%,50.02%,$112.20,12.20%,NYM +1.5 (-156),Away,1.5,2,66.38%,$108.90,8.90%,33.62%,$78.00,-22.00%,NYM +126,Away,,1,48.84%,$110.40,10.40%,51.16%,$86.70,-13.30%,1,4.95,9.47,0.7,35.56,1.05,3.02,7.11,4.84,9.21,0.67,34.0,1.01,2.86,6.55
2020-08-16,TB,TOR,TB,53.5%,Under 10.5 (-105),Under,10.5,5,77.14%,$150.60,50.60%,22.86%,$42.70,-57.30%,TOR +1.5 (-134),Home,1.5,1,41.85%,$89.60,-10.40%,58.15%,$101.50,1.50%,No Pick,No Pick,,No Pick,53.51%,$94.70,-5.30%,46.49%,$99.50,-0.50%,1,3.86,7.04,0.49,27.08,0.88,2.72,5.32,3.33,6.81,0.48,26.02,0.73,2.03,5.43
2020-08-16,ATL,MIA,ATL,52.1%,Under 8.5 (+100),Under,8.5,1,52.13%,$104.30,4.30%,47.87%,$87.10,-12.90%,No Pick,No Pick,,No Pick,40.36%,$95.20,-4.80%,59.64%,$96.50,-3.50%,No Pick,No Pick,,No Pick,52.09%,$97.80,-2.20%,47.91%,$95.80,-4.20%,1,4.36,8.67,0.61,34.95,1.1,3.18,7.68,3.95,8.47,0.59,33.47,0.92,2.62,7.31
2020-08-16,CLE,DET,CLE,57.4%,No Pick,No Pick,,No Pick,41.31%,$92.80,-7.20%,47.76%,$97.60,-2.40%,No Pick,No Pick,,No Pick,46.05%,$98.50,-1.50%,53.95%,$94.20,-5.80%,CLE -132,Away,,1,57.44%,$101.00,1.00%,42.56%,$91.10,-8.90%,1,5.22,9.62,0.63,35.51,1.29,3.27,6.57,4.31,8.8,0.65,33.7,1.15,2.64,6.64
2020-08-16,KC,MIN,MIN,71.0%,Over 9.5 (-104),Over,9.5,1,48.84%,$90.20,-9.80%,51.16%,$100.30,0.30%,MIN -1.5 (+106),Home,-1.5,2,45.58%,$82.30,-17.70%,54.42%,$112.10,12.10%,MIN -184,Home,,2,29.05%,$74.90,-25.10%,70.95%,$109.50,9.50%,1,4.03,8.64,0.63,34.61,0.77,2.52,7.16,5.89,9.25,0.63,33.14,1.34,3.8,6.55
2020-08-16,STL,CHW,CHW,52.0%,Under 9.5 (-120),Under,9.5,1,55.21%,$101.20,1.20%,44.79%,$88.70,-11.30%,STL +1.5 (-146),Away,1.5,2,65.56%,$110.50,10.50%,34.44%,$77.10,-22.90%,STL +126,Away,,1,47.99%,$108.50,8.50%,52.01%,$88.10,-11.90%,1,4.61,9.14,0.61,34.95,0.91,2.99,6.59,4.59,8.64,0.71,33.2,0.98,3.17,6.91
2020-08-16,SEA,HOU,HOU,59.2%,Over 9.5 (+102),Over,9.5,1,49.84%,$90.00,-10.00%,50.16%,$101.30,1.30%,SEA +1.5 (+102),Away,1.5,2,58.21%,$117.60,17.60%,41.79%,$76.60,-23.40%,SEA +196,Away,,2,40.79%,$120.70,20.70%,59.21%,$85.00,-15.00%,1,4.58,8.77,0.63,34.67,1.09,2.89,7.09,5.23,8.93,0.63,33.09,1.19,3.65,6.55
2020-08-16,MIL,CHC,CHC,66.7%,Over 9.0 (-102),Over,9.0,2,39.27%,$80.80,-19.20%,49.87%,$110.80,10.80%,CHC -1.5 (+154),Home,-1.5,2,50.19%,$77.50,-22.50%,49.81%,$126.50,26.50%,CHC -122,Home,,3,33.32%,$68.60,-31.40%,66.68%,$121.30,21.30%,1,4.19,8.66,0.63,34.73,0.8,2.78,7.39,5.59,9.01,0.7,33.16,1.23,3.73,7.0
2020-08-16,TEX,COL,COL,58.5%,No Pick,No Pick,,No Pick,51.74%,$95.60,-4.40%,48.26%,$94.70,-5.30%,No Pick,No Pick,,No Pick,58.97%,$99.90,-0.10%,41.03%,$91.10,-8.90%,COL -136,Home,,1,41.51%,$90.50,-9.50%,58.49%,$101.50,1.50%,1,5.85,9.08,0.65,35.11,0.96,2.87,7.09,6.43,8.96,0.65,33.3,0.98,3.4,6.59
2020-08-16,TB,TOR,TB,54.7%,Under 7.5 (-106),Under,7.5,1,51.77%,$100.60,0.60%,48.23%,$90.50,-9.50%,TOR +1.5 (-126),Home,1.5,1,43.09%,$89.60,-10.40%,56.91%,$102.10,2.10%,No Pick,No Pick,,No Pick,54.68%,$94.90,-5.10%,45.32%,$98.80,-1.20%,1,4.03,7.17,0.52,27.35,0.94,2.67,5.55,3.39,6.67,0.48,26.01,0.78,2.23,5.69
2020-08-16,OAK,SF,OAK,50.9%,Under 10.0 (-118),Under,10.0,2,58.83%,$116.70,16.70%,34.28%,$72.20,-27.80%,SF +1.5 (-148),Home,1.5,1,39.17%,$88.50,-11.50%,60.83%,$101.90,1.90%,SF +112,Home,,1,50.94%,$90.10,-9.90%,49.06%,$104.00,4.00%,1,4.54,9.43,0.63,35.42,1.07,3.43,6.83,4.24,8.96,0.68,33.78,1.15,2.94,6.05
2020-08-16,LAD,LAA,LAD,60.8%,Under 10.0 (-110),Under,10.0,2,56.69%,$116.40,16.40%,36.28%,$74.50,-25.50%,LAA +1.5 (+112),Home,1.5,1,49.71%,$87.40,-12.60%,50.29%,$106.60,6.60%,LAA +164,Home,,1,60.83%,$92.80,-7.20%,39.17%,$103.40,3.40%,1,5.13,9.27,0.66,35.27,1.31,3.81,7.22,3.9,8.24,0.62,33.31,0.93,2.7,7.33
2020-08-16,SD,ARI,SD,54.1%,Over 9.5 (-105),Over,9.5,2,43.65%,$81.60,-18.40%,56.35%,$110.00,10.00%,SD -1.5 (+136),Away,-1.5,1,42.47%,$100.20,0.20%,57.53%,$93.00,-7.00%,SD -112,Away,,1,54.09%,$102.40,2.40%,45.91%,$90.90,-9.10%,1,5.55,8.8,0.62,34.94,1.28,3.69,8.4,4.96,8.72,0.61,33.65,0.93,3.02,7.29
2020-08-16,BOS,NYY,NYY,59.7%,No Pick,No Pick,,No Pick,51.30%,$94.00,-6.00%,48.70%,$96.40,-3.60%,BOS +1.5 (-132),Away,1.5,1,57.74%,$101.50,1.50%,42.26%,$89.60,-10.40%,No Pick,No Pick,,No Pick,40.35%,$96.80,-3.20%,59.65%,$96.50,-3.50%,1,4.89,9.05,0.71,34.93,1.28,3.02,7.39,5.58,9.53,0.58,33.72,1.16,3.67,6.86
2020-08-17,STL,CHC,CHC,59.2%,Under 7.5 (-110),Under,7.5,1,56.47%,$107.80,7.80%,43.53%,$87.10,-12.90%,CHC +1.5 (-175),Home,1.5,2,29.37%,$77.80,-22.20%,70.63%,$111.00,11.00%,No Pick,No Pick,,No Pick,40.85%,$40.90,-59.10%,59.15%,$59.10,-40.90%,1,3.12,6.53,0.41,26.75,0.6,2.12,5.79,3.77,6.63,0.51,25.51,0.79,2.81,5.39
2020-08-17,BOS,NYY,NYY,62.9%,Over 9.5 (-118),Over,9.5,1,44.73%,$87.70,-12.30%,55.27%,$102.10,2.10%,No Pick,No Pick,,No Pick,54.31%,$94.20,-5.80%,45.69%,$98.70,-1.30%,NYY -156,Home,,1,37.13%,$87.60,-12.40%,62.87%,$103.20,3.20%,1,4.69,9.02,0.74,34.83,1.18,2.9,7.45,5.7,9.46,0.56,33.38,1.09,3.83,6.43
2020-08-17,NYM,MIA,NYM,55.2%,No Pick,No Pick,,No Pick,45.00%,$99.10,-0.90%,44.02%,$91.40,-8.60%,MIA +1.5 (-118),Home,1.5,1,43.62%,$87.20,-12.80%,56.38%,$104.20,4.20%,MIA +144,Home,,1,55.17%,$88.40,-11.60%,44.83%,$109.40,9.40%,1,4.9,9.08,0.63,35.22,1.52,3.39,7.49,4.21,8.62,0.55,33.61,1.03,2.94,7.53
2020-08-17,WSH,ATL,ATL,59.7%,Under 10.0 (-102),Under,10.0,2,51.84%,$110.70,10.70%,40.91%,$80.90,-19.10%,No Pick,No Pick,,No Pick,57.69%,$99.50,-0.50%,42.31%,$92.20,-7.80%,No Pick,No Pick,,No Pick,40.29%,$98.30,-1.70%,59.71%,$95.70,-4.30%,1,4.44,8.51,0.67,34.74,0.92,3.39,8.11,5.14,9.15,0.62,33.7,1.12,3.16,6.49
2020-08-17,TOR,BAL,BAL,51.3%,Over 9.0 (+100),Over,9.0,1,41.62%,$85.10,-14.90%,47.43%,$106.50,6.50%,BAL +1.5 (-142),Home,1.5,2,36.89%,$81.10,-18.90%,63.11%,$107.60,7.60%,BAL +112,Home,,1,48.70%,$86.80,-13.20%,51.30%,$108.80,8.80%,1,4.8,9.22,0.62,35.23,1.03,2.99,6.54,4.7,8.89,0.69,33.37,0.95,3.31,6.81
2020-08-17,CHC,STL,STL,56.1%,Over 7.0 (-120),Over,7.0,1,37.41%,$86.90,-13.10%,50.83%,$105.60,5.60%,No Pick,No Pick,,No Pick,61.51%,$96.70,-3.30%,38.49%,$98.20,-1.80%,STL +110,Home,,2,43.95%,$82.20,-17.80%,56.05%,$117.70,17.70%,1,3.68,6.56,0.47,26.75,0.81,2.84,5.71,4.03,6.75,0.48,25.58,0.86,2.67,4.83
2020-08-17,KC,MIN,MIN,65.3%,Over 9.5 (+100),Over,9.5,1,49.53%,$90.10,-9.90%,50.47%,$100.90,0.90%,MIN -1.5 (+116),Home,-1.5,1,51.69%,$89.70,-10.30%,48.31%,$104.30,4.30%,MIN -164,Home,,1,34.71%,$84.00,-16.00%,65.29%,$105.10,5.10%,1,4.29,8.27,0.66,34.38,1.05,2.84,8.72,5.55,9.24,0.5,33.28,1.27,3.52,6.48
2020-08-17,DET,CHW,CHW,56.5%,No Pick,No Pick,,No Pick,47.09%,$91.90,-8.10%,52.91%,$98.90,-1.10%,DET +1.5 (-130),Away,1.5,2,61.03%,$108.00,8.00%,38.97%,$81.80,-18.20%,DET +144,Away,,1,43.49%,$106.10,6.10%,56.51%,$90.50,-9.50%,1,4.86,9.15,0.69,34.97,1.0,3.22,7.02,5.26,9.16,0.71,33.61,1.21,3.14,6.8
2020-08-17,SD,TEX,SD,53.2%,Over 9.0 (-110),Over,9.0,1,41.17%,$88.20,-11.80%,47.90%,$102.70,2.70%,TEX +1.5 (-126),Home,1.5,1,41.52%,$86.40,-13.60%,58.48%,$104.90,4.90%,TEX +124,Home,,1,53.20%,$90.70,-9.30%,46.80%,$104.80,4.80%,1,5.03,9.12,0.56,35.1,1.15,3.73,7.28,4.52,9.16,0.64,34.03,1.01,2.62,6.58
2020-08-17,COL,HOU,HOU,64.6%,No Pick,No Pick,,No Pick,49.69%,$94.10,-5.90%,50.31%,$96.90,-3.10%,HOU -1.5 (+118),Home,-1.5,1,52.49%,$90.50,-9.50%,47.51%,$103.60,3.60%,HOU -166,Home,,1,35.44%,$86.50,-13.50%,64.56%,$103.40,3.40%,1,4.32,8.47,0.67,34.19,0.9,3.08,7.31,5.5,9.34,0.58,33.4,1.21,3.37,5.81
2020-08-17,OAK,ARI,OAK,56.3%,Over 9.0 (-115),Over,9.0,1,39.99%,$87.60,-12.40%,49.13%,$103.10,3.10%,OAK +1.5 (-205),Away,1.5,2,73.15%,$108.80,8.80%,26.85%,$73.00,-27.00%,OAK +106,Away,,2,56.26%,$115.90,15.90%,43.74%,$79.60,-20.40%,1,5.24,8.73,0.52,35.02,1.22,3.34,8.55,4.45,8.28,0.58,33.34,0.95,2.79,7.02
2020-08-17,SEA,LAD,LAD,72.5%,Under 10.0 (-118),Under,10.0,2,54.89%,$109.20,9.20%,37.98%,$80.20,-19.80%,SEA +1.5 (+144),Away,1.5,1,43.96%,$107.30,7.30%,56.04%,$88.60,-11.40%,SEA +280,Away,,1,27.54%,$104.60,4.60%,72.46%,$93.80,-6.20%,1,3.6,8.2,0.73,34.24,1.06,2.38,7.81,5.63,9.51,0.51,33.52,1.51,4.21,6.27
2020-08-17,SF,LAA,LAA,62.6%,Under 10.0 (-108),Under,10.0,1,51.63%,$107.20,7.20%,41.12%,$83.90,-16.10%,No Pick,No Pick,,No Pick,54.62%,$96.60,-3.40%,45.38%,$95.30,-4.70%,No Pick,No Pick,,No Pick,37.42%,$95.00,-5.00%,62.58%,$97.70,-2.30%,1,4.31,8.78,0.71,34.89,1.14,3.02,7.71,5.29,9.32,0.56,33.71,1.32,3.61,6.65
2020-08-18,COL,HOU,HOU,65.3%,No Pick,No Pick,,No Pick,47.85%,$92.10,-7.90%,52.15%,$98.70,-1.30%,HOU -1.5 (+108),Home,-1.5,1,51.69%,$92.70,-7.30%,48.31%,$100.50,0.50%,No Pick,No Pick,,No Pick,34.71%,$92.30,-7.70%,65.29%,$99.00,-1.00%,1,3.77,8.24,0.71,34.31,0.86,2.47,7.78,5.02,8.99,0.54,33.41,0.98,3.31,6.05
2020-08-18,SD,TEX,SD,51.2%,No Pick,No Pick,,No Pick,45.09%,$92.90,-7.10%,43.93%,$97.70,-2.30%,No Pick,No Pick,,No Pick,39.42%,$92.20,-7.80%,60.58%,$98.90,-1.10%,No Pick,No Pick,,No Pick,51.18%,$95.30,-4.70%,48.82%,$98.60,-1.40%,1,4.71,8.77,0.58,34.98,1.06,3.13,7.56,4.39,8.66,0.54,33.58,0.91,3.04,7.47
2020-08-18,SF,LAA,LAA,65.0%,Under 9.5 (-120),Under,9.5,2,61.45%,$112.70,12.70%,38.55%,$76.30,-23.70%,SF +1.5 (+102),Away,1.5,1,51.97%,$105.00,5.00%,48.03%,$88.00,-12.00%,SF +205,Away,,1,34.96%,$106.60,6.60%,65.04%,$92.10,-7.90%,1,3.62,8.19,0.65,34.39,0.86,2.61,8.3,4.85,9.05,0.52,33.28,1.21,3.29,6.55
2020-08-18,OAK,ARI,OAK,58.5%,Over 9.0 (-120),Over,9.0,1,39.33%,$87.40,-12.60%,49.81%,$102.40,2.40%,ARI +1.5 (-110),Home,1.5,1,47.21%,$91.80,-8.20%,52.79%,$100.80,0.80%,No Pick,No Pick,,No Pick,58.52%,$98.10,-1.90%,41.48%,$94.60,-5.40%,1,5.39,9.07,0.55,35.33,1.13,3.31,7.92,4.38,8.11,0.62,33.12,0.87,2.87,7.05
